,node,active_power_from,active_power_to,reactive_power_from,reactive_power_to,month,hour_of_day,day_of_month,daytype,timezone,line
198,WECClink157-161,-0.67409533,0.67870429,-0.17954458,-0.13343246,may,9,7,weekend,,WECClink157-161
204,WECClink157-161,-0.67361064,0.67820674,-0.17356814,-0.13979021,may,10,7,weekend,,WECClink157-161
210,WECClink157-161,-0.67345008,0.6780421,-0.17158894,-0.14189402,may,11,7,weekend,,WECClink157-161
216,WECClink157-161,-0.67334614,0.67793556,-0.17030784,-0.14325535,may,12,7,weekend,,WECClink157-161
222,WECClink157-161,-0.67331634,0.67790502,-0.16994055,-0.14364557,may,13,7,weekend,,WECClink157-161
228,WECClink157-161,-0.67342597,0.67801738,-0.17129173,-0.14220987,may,14,7,weekend,,WECClink157-161
234,WECClink157-161,-0.67386785,0.67847067,-0.17673927,-0.13641769,may,15,7,weekend,,WECClink157-161
240,WECClink157-161,-0.67496452,0.67959864,-0.19026934,-0.12200444,may,16,7,weekend,,WECClink157-161
246,WECClink157-161,-0.67641647,0.68109864,-0.20820489,-0.10283785,may,17,7,weekend,,WECClink157-161
252,WECClink157-161,-0.67729656,0.68201158,-0.21908902,-0.09117283300000001,may,18,7,weekend,,WECClink157-161
258,WECClink157-161,-0.67750896,0.68223232,-0.22171711,-0.088352326,may,19,7,weekend,,WECClink157-161
264,WECClink157-161,-0.67810189,0.68284945,-0.22905692,-0.080467149,may,20,7,weekend,,WECClink157-161
270,WECClink157-161,-0.67775626,0.68248955,-0.22477785,-0.0850656,may,21,7,weekend,,WECClink157-161
276,WECClink157-161,-0.6766137,0.68130299,-0.21064322,-0.10022681,may,22,7,weekend,,WECClink157-161
282,WECClink157-161,-0.67564161,0.68029719,-0.19862999,-0.11307853,may,23,7,weekend,,WECClink157-161
0,WECClink42-57,0.90509683,-0.90308352,0.41169101,-0.44989797,may,0,6,weekday,,WECClink42-57
6,WECClink42-57,0.85493358,-0.85341704,0.20152604,-0.24959002,may,1,6,weekday,,WECClink42-57
12,WECClink42-57,0.85284536,-0.85133718,0.20022006,-0.24842892,may,2,6,weekday,,WECClink42-57
18,WECClink42-57,0.85208005,-0.85057491,0.19974403,-0.24800581,may,3,6,weekday,,WECClink42-57
24,WECClink42-57,0.85410269,-0.85258954,0.20095415,-0.24907733,may,4,6,weekday,,WECClink42-57
30,WECClink42-57,0.8599546,-0.85841803,0.20452488,-0.25224299,may,5,6,weekday,,WECClink42-57
36,WECClink42-57,0.86812259,-0.86655278,0.20969112,-0.25683301,may,6,6,weekday,,WECClink42-57
42,WECClink42-57,0.87061063,-0.86903044,0.21141288,-0.25837395,may,7,6,weekday,,WECClink42-57
48,WECClink42-57,0.86046036,-0.85892147,0.20509179,-0.25276746,may,8,6,weekday,,WECClink42-57
54,WECClink42-57,0.84700456,-0.84551908,0.19705687,-0.24565544,may,9,6,weekday,,WECClink42-57
60,WECClink42-57,0.83794275,-0.83649233,0.19192429,-0.24112742,may,10,6,weekday,,WECClink42-57
66,WECClink42-57,0.83628237,-0.83483822,0.19107884,-0.24038929,may,11,6,weekday,,WECClink42-57
72,WECClink42-57,0.83599643,-0.83455325,0.19103283,-0.24035903,may,12,6,weekday,,WECClink42-57
78,WECClink42-57,0.83782658,-0.83637619,0.19224215,-0.24144242,may,13,6,weekday,,WECClink42-57
84,WECClink42-57,0.8409806000000001,-0.8395178,0.19427956,-0.24326339,may,14,6,weekday,,WECClink42-57
90,WECClink42-57,0.84860034,-0.84710743,0.19906543,-0.2475264,may,15,6,weekday,,WECClink42-57
96,WECClink42-57,0.86568552,-0.86412365,0.20993449,-0.25719899999999996,may,16,6,weekday,,WECClink42-57
102,WECClink42-57,0.88724741,-0.8855953000000001,0.22415825,-0.26985717,may,17,6,weekday,,WECClink42-57
108,WECClink42-57,0.90545125,-0.90372023,0.23648857,-0.28081975,may,18,6,weekday,,WECClink42-57
114,WECClink42-57,0.91119361,-0.90943714,0.24045795,-0.28434823,may,19,6,weekday,,WECClink42-57
120,WECClink42-57,0.91501219,-0.91323866,0.24311475,-0.28670977,may,20,6,weekday,,WECClink42-57
126,WECClink42-57,0.90783513,-0.90609424,0.23760531,-0.28177016,may,21,6,weekday,,WECClink42-57
132,WECClink42-57,0.88946566,-0.88780567,0.22431587,-0.26988917,may,22,6,weekday,,WECClink42-57
138,WECClink42-57,0.87334191,-0.87175025,0.21332593,-0.26008678,may,23,6,weekday,,WECClink42-57
144,WECClink42-57,0.85963019,-0.85809475,0.20448098,-0.25221714,may,0,7,weekend,,WECClink42-57
150,WECClink42-57,0.85946932,-0.8579344000000001,0.20449801,-0.25224206,may,1,7,weekend,,WECClink42-57
156,WECClink42-57,0.85680522,-0.85528108,0.20278182,-0.25071318,may,2,7,weekend,,WECClink42-57
162,WECClink42-57,0.85545278,-0.85393411,0.20190488,-0.24993125,may,3,7,weekend,,WECClink42-57
168,WECClink42-57,0.85739432,-0.8558679,0.20306913,-0.25096178,may,4,7,weekend,,WECClink42-57
174,WECClink42-57,0.86298146,-0.86143256,0.20649257,-0.25399641,may,5,7,weekend,,WECClink42-57
180,WECClink42-57,0.86922243,-0.86764792,0.21054535,-0.25760472,may,6,7,weekend,,WECClink42-57
186,WECClink42-57,0.87470063,-0.87310326,0.21426584,-0.2609273,may,7,7,weekend,,WECClink42-57
192,WECClink42-57,0.86188864,-0.8603437,0.20622343,-0.25379224,may,8,7,weekend,,WECClink42-57
198,WECClink42-57,0.84864814,-0.84715584,0.19835745,-0.2468353,may,9,7,weekend,,WECClink42-57
204,WECClink42-57,0.84108722,-0.83962416,0.19419820000000002,-0.24317886,may,10,7,weekend,,WECClink42-57
210,WECClink42-57,0.84053718,-0.83907606,0.19405796,-0.24307051,may,11,7,weekend,,WECClink42-57
216,WECClink42-57,0.84158705,-0.84012156,0.19494641,-0.24388095,may,12,7,weekend,,WECClink42-57
222,WECClink42-57,0.84399418,-0.842519,0.19664574,-0.24541029,may,13,7,weekend,,WECClink42-57
228,WECClink42-57,0.84876318,-0.84726886,0.19986343,-0.24829369,may,14,7,weekend,,WECClink42-57
234,WECClink42-57,0.85709434,-0.8555664000000001,0.20533766,-0.25318281,may,15,7,weekend,,WECClink42-57
240,WECClink42-57,0.87417646,-0.87257836,0.21643501,-0.26306262,may,16,7,weekend,,WECClink42-57
246,WECClink42-57,0.90336278,-0.90163914,0.23649389999999998,-0.280941,may,17,7,weekend,,WECClink42-57
252,WECClink42-57,0.92052533,-0.91872484,0.24857264,-0.29168764,may,18,7,weekend,,WECClink42-57
258,WECClink42-57,0.92332529,-0.92151239,0.25031059,-0.29321255,may,19,7,weekend,,WECClink42-57
264,WECClink42-57,0.92656682,-0.92473919,0.25254464,-0.29519244,may,20,7,weekend,,WECClink42-57
270,WECClink42-57,0.91769859,-0.91591243,0.24541633,-0.28878907,may,21,7,weekend,,WECClink42-57
276,WECClink42-57,0.89780838,-0.89611172,0.23052621,-0.27545890000000006,may,22,7,weekend,,WECClink42-57
282,WECClink42-57,0.87959177,-0.87797369,0.21770143,-0.26400161,may,23,7,weekend,,WECClink42-57
0,WECClink50-57,1.4135087,-1.4127604,0.0015870004,-0.0023810819,may,0,6,weekday,,WECClink50-57
6,WECClink50-57,0.95421009,-0.95372009,-0.66975378,0.66610112,may,1,6,weekday,,WECClink50-57
12,WECClink50-57,0.93725328,-0.93677415,-0.671538,0.66777544,may,2,6,weekday,,WECClink50-57
18,WECClink50-57,0.93103915,-0.93056396,-0.67218575,0.66838343,may,3,6,weekday,,WECClink50-57
24,WECClink50-57,0.94744897,-0.94696326,-0.67060471,0.66690851,may,4,6,weekday,,WECClink50-57
30,WECClink50-57,0.99493999,-0.99442282,-0.66583062,0.66245203,may,5,6,weekday,,WECClink50-57
36,WECClink50-57,1.0612618,-1.060698,-0.65873845,0.65583,may,6,6,weekday,,WECClink50-57
42,WECClink50-57,1.0815051000000002,-1.0809267,-0.65604481,0.65328425,may,7,6,weekday,,WECClink50-57
48,WECClink50-57,0.99911742,-0.99859776,-0.66461916,0.66126616,may,8,6,weekday,,WECClink50-57
54,WECClink50-57,0.88996102,-0.88951181,-0.67495372,0.67088949,may,9,6,weekday,,WECClink50-57
60,WECClink50-57,0.8165057,-0.81609925,-0.68110597,0.67660951,may,10,6,weekday,,WECClink50-57
66,WECClink50-57,0.80307092,-0.80267198,-0.68197602,0.67740377,may,11,6,weekday,,WECClink50-57
72,WECClink50-57,0.80078566,-0.80038812,-0.68182224,0.67723597,may,12,6,weekday,,WECClink50-57
78,WECClink50-57,0.81567233,-0.81526688,-0.68005061,0.67554486,may,13,6,weekday,,WECClink50-57
84,WECClink50-57,0.84131333,-0.84089378,-0.67711199,0.67274918,may,14,6,weekday,,WECClink50-57
90,WECClink50-57,0.90321228,-0.90275652,-0.67037347,0.66637724,may,15,6,weekday,,WECClink50-57
96,WECClink50-57,1.0419905,-1.0414431999999998,-0.65499606,0.65192441,may,16,6,weekday,,WECClink50-57
102,WECClink50-57,1.2171642,-1.216481,-0.63446569,0.63276338,may,17,6,weekday,,WECClink50-57
108,WECClink50-57,1.3650491000000002,-1.3642332,-0.61645624,0.61608862,may,18,6,weekday,,WECClink50-57
114,WECClink50-57,1.4117028999999999,-1.4108417,-0.61056928,0.61065666,may,19,6,weekday,,WECClink50-57
120,WECClink50-57,1.4427311999999999,-1.4418389999999999,-0.60647871,0.60687715,may,20,6,weekday,,WECClink50-57
126,WECClink50-57,1.3842714,-1.3834364,-0.615638,0.61546142,may,21,6,weekday,,WECClink50-57
132,WECClink50-57,1.2348057,-1.2341057,-0.63666852,0.63513309,may,22,6,weekday,,WECClink50-57
138,WECClink50-57,1.1037278999999998,-1.103133,-0.65315255,0.65055833,may,23,6,weekday,,WECClink50-57
144,WECClink50-57,0.99234928,-0.99183405,-0.66568084,0.66228293,may,0,7,weekend,,WECClink50-57
150,WECClink50-57,0.99107593,-0.99056171,-0.66547411,0.66206617,may,1,7,weekend,,WECClink50-57
156,WECClink50-57,0.9694313,-0.96893146,-0.66790295,0.66434977,may,2,7,weekend,,WECClink50-57
162,WECClink50-57,0.95844122,-0.95794854,-0.66914774,0.66552219,may,3,7,weekend,,WECClink50-57
168,WECClink50-57,0.9741921999999998,-0.97368912,-0.66762449,0.66410396,may,4,7,weekend,,WECClink50-57
174,WECClink50-57,1.0195345999999998,-1.0190006,-0.66302383,0.65981504,may,5,7,weekend,,WECClink50-57
180,WECClink50-57,1.0702367,-1.0696666000000001,-0.65726336,0.654419,may,6,7,weekend,,WECClink50-57
186,WECClink50-57,1.1147811,-1.1141778999999998,-0.65168365,0.64917335,may,7,7,weekend,,WECClink50-57
192,WECClink50-57,1.0107798000000001,-1.0102525,-0.6626844,0.65940934,may,8,7,weekend,,WECClink50-57
198,WECClink50-57,0.90338666,-0.90292971,-0.67272346,0.66873807,may,9,7,weekend,,WECClink50-57
204,WECClink50-57,0.84213762,-0.84171741,-0.67745603,0.67309969,may,10,7,weekend,,WECClink50-57
210,WECClink50-57,0.83772717,-0.83730972,-0.67732436,0.67294045,may,11,7,weekend,,WECClink50-57
216,WECClink50-57,0.84632163,-0.84589966,-0.67570819,0.67137047,may,12,7,weekend,,WECClink50-57
222,WECClink50-57,0.8659296000000001,-0.86549664,-0.67303028,0.66880418,may,13,7,weekend,,WECClink50-57
228,WECClink50-57,0.90473128,-0.90427554,-0.66814806,0.66415293,may,14,7,weekend,,WECClink50-57
234,WECClink50-57,0.97246183,-0.97196341,-0.66004126,0.65647787,may,15,7,weekend,,WECClink50-57
240,WECClink50-57,1.1112426000000002,-1.1106456,-0.6440243,0.64145535,may,16,7,weekend,,WECClink50-57
246,WECClink50-57,1.3484877,-1.3476893,-0.61392293,0.61338125,may,17,7,weekend,,WECClink50-57
252,WECClink50-57,1.4879648,-1.487028,-0.59566934,0.59651857,may,18,7,weekend,,WECClink50-57
258,WECClink50-57,1.5106468000000002,-1.5096857,-0.59346792,0.5945600999999999,may,19,7,weekend,,WECClink50-57
264,WECClink50-57,1.5369697,-1.5359803,-0.5900724,0.59144846,may,20,7,weekend,,WECClink50-57
270,WECClink50-57,1.4646743,-1.4637601999999998,-0.60234131,0.60296011,may,21,7,weekend,,WECClink50-57
276,WECClink50-57,1.302746,-1.301987,-0.62660159,0.62566083,may,22,7,weekend,,WECClink50-57
282,WECClink50-57,1.1545753,-1.1539413,-0.64642942,0.64422928,may,23,7,weekend,,WECClink50-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,may,0,6,weekday,,WECClink54-57
6,WECClink54-57,-0.7135503000000001,0.71400009,0.34308122,-0.36309382,may,1,6,weekday,,WECClink54-57
12,WECClink54-57,-0.70566331,0.70610566,0.34427109,-0.36439625,may,2,6,weekday,,WECClink54-57
18,WECClink54-57,-0.70240309,0.70284237,0.34472252,-0.36489365,may,3,6,weekday,,WECClink54-57
24,WECClink54-57,-0.7071493000000001,0.70759298,0.34381763,-0.36391977,may,4,6,weekday,,WECClink54-57
30,WECClink54-57,-0.72187421,0.72233175,0.34106131,-0.36094722,may,5,6,weekday,,WECClink54-57
36,WECClink54-57,-0.7339576999999999,0.73442651,0.33757045,-0.35726761,may,6,6,weekday,,WECClink54-57
42,WECClink54-57,-0.76181075,0.7623079,0.33471394,-0.35400234,may,7,6,weekday,,WECClink54-57
48,WECClink54-57,-0.75201742,0.75250532,0.33870561,-0.35816095,may,8,6,weekday,,WECClink54-57
54,WECClink54-57,-0.7331446,0.73361459,0.34426019,-0.36401513,may,9,6,weekday,,WECClink54-57
60,WECClink54-57,-0.72188848,0.72234813,0.34777399,-0.36770482,may,10,6,weekday,,WECClink54-57
66,WECClink54-57,-0.7218933000000001,0.72235309,0.34820968,-0.36814362,may,11,6,weekday,,WECClink54-57
72,WECClink54-57,-0.72801085,0.72847672,0.34786021,-0.36770892,may,12,6,weekday,,WECClink54-57
78,WECClink54-57,-0.74204634,0.74252613,0.34631036,-0.36595616,may,13,6,weekday,,WECClink54-57
84,WECClink54-57,-0.76345536,0.76395688,0.34379949,-0.36312752,may,14,6,weekday,,WECClink54-57
90,WECClink54-57,-0.80604835,0.80659495,0.33826646,-0.35693205,may,15,6,weekday,,WECClink54-57
96,WECClink54-57,-0.87457439,0.87519846,0.32684926,-0.34436092,may,16,6,weekday,,WECClink54-57
102,WECClink54-57,-0.9247761999999998,0.92546063,0.31422033,-0.33079964,may,17,6,weekday,,WECClink54-57
108,WECClink54-57,-0.92556594,0.92625006,0.30718544,-0.32369727,may,18,6,weekday,,WECClink54-57
114,WECClink54-57,-0.91630686,0.91697885,0.30599066,-0.32265024,may,19,6,weekday,,WECClink54-57
120,WECClink54-57,-0.91501888,0.91568906,0.30483004,-0.32149993,may,20,6,weekday,,WECClink54-57
126,WECClink54-57,-0.88755831,0.88819486,0.31043309999999996,-0.32760786,may,21,6,weekday,,WECClink54-57
132,WECClink54-57,-0.8274233,0.82799029,0.3227546,-0.34098492,may,22,6,weekday,,WECClink54-57
138,WECClink54-57,-0.7752438,0.7757548000000001,0.33264035,-0.35172261,may,23,6,weekday,,WECClink54-57
144,WECClink54-57,-0.73129713,0.73176403,0.34037055,-0.36012512,may,0,7,weekend,,WECClink54-57
150,WECClink54-57,-0.73958774,0.74006298,0.33976581,-0.35940295,may,1,7,weekend,,WECClink54-57
156,WECClink54-57,-0.7273624,0.72782563,0.34149962,-0.36131592,may,2,7,weekend,,WECClink54-57
162,WECClink54-57,-0.72063996,0.72109666,0.34241401,-0.36232727,may,3,7,weekend,,WECClink54-57
168,WECClink54-57,-0.72370661,0.72416616,0.34162664,-0.36149281,may,4,7,weekend,,WECClink54-57
174,WECClink54-57,-0.73504896,0.73551936,0.33913697,-0.35883059999999994,may,5,7,weekend,,WECClink54-57
180,WECClink54-57,-0.75742991,0.75792259,0.33544427,-0.35480047,may,6,7,weekend,,WECClink54-57
186,WECClink54-57,-0.78584165,0.78636388,0.33136924,-0.35028794,may,7,7,weekend,,WECClink54-57
192,WECClink54-57,-0.77107413,0.77158173,0.33668862,-0.35586022,may,8,7,weekend,,WECClink54-57
198,WECClink54-57,-0.75702319,0.75751732,0.34194333,-0.36135096,may,9,7,weekend,,WECClink54-57
204,WECClink54-57,-0.75661501,0.75710943,0.34431191,-0.36374027,may,10,7,weekend,,WECClink54-57
210,WECClink54-57,-0.76364981,0.76415156,0.34391327,-0.36323925,may,11,7,weekend,,WECClink54-57
216,WECClink54-57,-0.78023497,0.78075412,0.34229971,-0.36137587,may,12,7,weekend,,WECClink54-57
222,WECClink54-57,-0.80109654,0.80163802,0.33989957,-0.35865162,may,13,7,weekend,,WECClink54-57
228,WECClink54-57,-0.83347714,0.83405441,0.33573075,-0.35396038,may,14,7,weekend,,WECClink54-57
234,WECClink54-57,-0.8790619000000001,0.87969198,0.32909891,-0.34655345,may,15,7,weekend,,WECClink54-57
240,WECClink54-57,-0.93859995,0.93930301,0.31748274,-0.33384551,may,16,7,weekend,,WECClink54-57
246,WECClink54-57,-1.0027165999999998,1.0035034999999999,0.29925226,-0.31431947,may,17,7,weekend,,WECClink54-57
252,WECClink54-57,-0.9996923000000001,1.000474,0.29261846,-0.30768778,may,18,7,weekend,,WECClink54-57
258,WECClink54-57,-0.98036171,0.98111682,0.293833,-0.30926653,may,19,7,weekend,,WECClink54-57
264,WECClink54-57,-0.97488231,0.9756299,0.29336386,-0.30889031,may,20,7,weekend,,WECClink54-57
270,WECClink54-57,-0.93770599,0.93840495,0.30118140000000004,-0.31743299999999997,may,21,7,weekend,,WECClink54-57
276,WECClink54-57,-0.87215042,0.87276896,0.31545690000000004,-0.33292596,may,22,7,weekend,,WECClink54-57
282,WECClink54-57,-0.80894115,0.80948817,0.32766753,-0.34621741,may,23,7,weekend,,WECClink54-57
0,WECClink54-57,-0.86119751,0.86174992,0.059998964,-0.077490028,may,0,6,weekday,,WECClink54-57
6,WECClink54-57,-0.7135503000000001,0.71400009,0.34308122,-0.36309382,may,1,6,weekday,,WECClink54-57
12,WECClink54-57,-0.70566331,0.70610566,0.34427109,-0.36439625,may,2,6,weekday,,WECClink54-57
18,WECClink54-57,-0.70240309,0.70284237,0.34472252,-0.36489365,may,3,6,weekday,,WECClink54-57
24,WECClink54-57,-0.7071493000000001,0.70759298,0.34381763,-0.36391977,may,4,6,weekday,,WECClink54-57
30,WECClink54-57,-0.72187421,0.72233175,0.34106131,-0.36094722,may,5,6,weekday,,WECClink54-57
36,WECClink54-57,-0.7339576999999999,0.73442651,0.33757045,-0.35726761,may,6,6,weekday,,WECClink54-57
42,WECClink54-57,-0.76181075,0.7623079,0.33471394,-0.35400234,may,7,6,weekday,,WECClink54-57
48,WECClink54-57,-0.75201742,0.75250532,0.33870561,-0.35816095,may,8,6,weekday,,WECClink54-57
54,WECClink54-57,-0.7331446,0.73361459,0.34426019,-0.36401513,may,9,6,weekday,,WECClink54-57
60,WECClink54-57,-0.72188848,0.72234813,0.34777399,-0.36770482,may,10,6,weekday,,WECClink54-57
66,WECClink54-57,-0.7218933000000001,0.72235309,0.34820968,-0.36814362,may,11,6,weekday,,WECClink54-57
72,WECClink54-57,-0.72801085,0.72847672,0.34786021,-0.36770892,may,12,6,weekday,,WECClink54-57
78,WECClink54-57,-0.74204634,0.74252613,0.34631036,-0.36595616,may,13,6,weekday,,WECClink54-57
84,WECClink54-57,-0.76345536,0.76395688,0.34379949,-0.36312752,may,14,6,weekday,,WECClink54-57
90,WECClink54-57,-0.80604835,0.80659495,0.33826646,-0.35693205,may,15,6,weekday,,WECClink54-57
96,WECClink54-57,-0.87457439,0.87519846,0.32684926,-0.34436092,may,16,6,weekday,,WECClink54-57
102,WECClink54-57,-0.9247761999999998,0.92546063,0.31422033,-0.33079964,may,17,6,weekday,,WECClink54-57
108,WECClink54-57,-0.92556594,0.92625006,0.30718544,-0.32369727,may,18,6,weekday,,WECClink54-57
114,WECClink54-57,-0.91630686,0.91697885,0.30599066,-0.32265024,may,19,6,weekday,,WECClink54-57
120,WECClink54-57,-0.91501888,0.91568906,0.30483004,-0.32149993,may,20,6,weekday,,WECClink54-57
126,WECClink54-57,-0.88755831,0.88819486,0.31043309999999996,-0.32760786,may,21,6,weekday,,WECClink54-57
132,WECClink54-57,-0.8274233,0.82799029,0.3227546,-0.34098492,may,22,6,weekday,,WECClink54-57
138,WECClink54-57,-0.7752438,0.7757548000000001,0.33264035,-0.35172261,may,23,6,weekday,,WECClink54-57
144,WECClink54-57,-0.73129713,0.73176403,0.34037055,-0.36012512,may,0,7,weekend,,WECClink54-57
150,WECClink54-57,-0.73958774,0.74006298,0.33976581,-0.35940295,may,1,7,weekend,,WECClink54-57
156,WECClink54-57,-0.7273624,0.72782563,0.34149962,-0.36131592,may,2,7,weekend,,WECClink54-57
162,WECClink54-57,-0.72063996,0.72109666,0.34241401,-0.36232727,may,3,7,weekend,,WECClink54-57
168,WECClink54-57,-0.72370661,0.72416616,0.34162664,-0.36149281,may,4,7,weekend,,WECClink54-57
174,WECClink54-57,-0.73504896,0.73551936,0.33913697,-0.35883059999999994,may,5,7,weekend,,WECClink54-57
180,WECClink54-57,-0.75742991,0.75792259,0.33544427,-0.35480047,may,6,7,weekend,,WECClink54-57
186,WECClink54-57,-0.78584165,0.78636388,0.33136924,-0.35028794,may,7,7,weekend,,WECClink54-57
192,WECClink54-57,-0.77107413,0.77158173,0.33668862,-0.35586022,may,8,7,weekend,,WECClink54-57
198,WECClink54-57,-0.75702319,0.75751732,0.34194333,-0.36135096,may,9,7,weekend,,WECClink54-57
204,WECClink54-57,-0.75661501,0.75710943,0.34431191,-0.36374027,may,10,7,weekend,,WECClink54-57
210,WECClink54-57,-0.76364981,0.76415156,0.34391327,-0.36323925,may,11,7,weekend,,WECClink54-57
216,WECClink54-57,-0.78023497,0.78075412,0.34229971,-0.36137587,may,12,7,weekend,,WECClink54-57
222,WECClink54-57,-0.80109654,0.80163802,0.33989957,-0.35865162,may,13,7,weekend,,WECClink54-57
228,WECClink54-57,-0.83347714,0.83405441,0.33573075,-0.35396038,may,14,7,weekend,,WECClink54-57
234,WECClink54-57,-0.8790619000000001,0.87969198,0.32909891,-0.34655345,may,15,7,weekend,,WECClink54-57
240,WECClink54-57,-0.93859995,0.93930301,0.31748274,-0.33384551,may,16,7,weekend,,WECClink54-57
246,WECClink54-57,-1.0027165999999998,1.0035034999999999,0.29925226,-0.31431947,may,17,7,weekend,,WECClink54-57
252,WECClink54-57,-0.9996923000000001,1.000474,0.29261846,-0.30768778,may,18,7,weekend,,WECClink54-57
258,WECClink54-57,-0.98036171,0.98111682,0.293833,-0.30926653,may,19,7,weekend,,WECClink54-57
264,WECClink54-57,-0.97488231,0.9756299,0.29336386,-0.30889031,may,20,7,weekend,,WECClink54-57
270,WECClink54-57,-0.93770599,0.93840495,0.30118140000000004,-0.31743299999999997,may,21,7,weekend,,WECClink54-57
276,WECClink54-57,-0.87215042,0.87276896,0.31545690000000004,-0.33292596,may,22,7,weekend,,WECClink54-57
282,WECClink54-57,-0.80894115,0.80948817,0.32766753,-0.34621741,may,23,7,weekend,,WECClink54-57
0,WECClink57-58,-2.0623549999999997,2.0671033,0.07039775599999999,-0.043924439,may,0,6,weekday,,WECClink57-58
